IDHM_y,CAPITAL,IBGE_RES_POP,IBGE_RES_Forpop,IBGE_DU_Pro,IBGE_DU,Pop_burden_ratio,IBGE_POP,IBGE_PLANTED_AREA,IBGE_CROP_PRODUCTION_$,LONG,LAT,ALT,PAY_TV,FIXED_PHONES,AREA,ESTIMATED_POP,GVA_AGROPEC,GVA_INDUSTRY,GVA_SERVICES,GVA_PUBLIC,TAXES,POP_GDP,GDP_CAPITA,MUN_EXPENDIT,COMP_A,COMP_B,COMP_O,COMP_U,COMP_Others,HOTELS,BEDS,Pr_Agencies,Pu_Agencies,Pr_Bank,Pu_Bank,Pr_Assets,Pu_Assets,Cars,Motorcycles,Wheeled_tractor,MAC,WAL-MART,POST_OFFICES,STATE_AC,STATE_AL,STATE_AM,STATE_AP,STATE_BA,STATE_CE,STATE_DF,STATE_ES,STATE_GO,STATE_MA,STATE_MG,STATE_MS,STATE_MT,STATE_PA,STATE_PB,STATE_PE,STATE_PI,STATE_PR,STATE_RJ,STATE_RN,STATE_RO,STATE_RR,STATE_RS,STATE_SC,STATE_SE,STATE_SP,STATE_TO,CATEGORIA_TUR_A,CATEGORIA_TUR_B,CATEGORIA_TUR_C,CATEGORIA_TUR_D,CATEGORIA_TUR_E,RURAL_URBAN_Intermedirio Adjacente,RURAL_URBAN_Intermedirio Remoto,RURAL_URBAN_Rural Adjacente,RURAL_URBAN_Rural Remoto,RURAL_URBAN_Sem classificao,RURAL_URBAN_Urbano,UBER_1.0,GVA_MAIN_Administrao. defesa. educao e sade pblicas e seguridade social,GVA_MAIN_Agricultura. inclusive apoio  agricultura e a ps colheita,GVA_MAIN_Comrcio e reparao de veculos automotores e motocicletas,GVA_MAIN_Construo,GVA_MAIN_Demais servios,GVA_MAIN_Eletricidade e gs. gua. esgoto. atividades de gesto de resduos e descontaminao,GVA_MAIN_Indstrias de transformao,GVA_MAIN_Indstrias extrativas,GVA_MAIN_Pecuria. inclusive apoio  pecuria,GVA_MAIN_Produo florestal. pesca e aquicultura
2,0,137427.0,0.00033472316211515934,0.09642136836117288,38674.0,0.4873087873377407,123286.0,246696.0,977905.0,-45.00416844,-12.14492489,442.0,4575.0,9760.0,7859.72,153831.0,447.0,385.02,1716731.98,497493.09,312389.83,155519.0,21596.35,104414446.84245399,70.0,4.0,5.0,0.0,3524.0,0.0,0.0,6.0,6.0,4.0,3.0,8792710729.0,92296751085.0,29015.0,31539.0,6.0,0.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,123081.0,0.00024374192604869965,0.03053211595283094,37567.0,0.4607841931078604,118734.0,8024.0,119399.0,-45.43188614,-21.55708004,907.0,11482.0,24685.0,395396.0,134477.0,64.79,927745.43,2235.39,527.02,727.27,133384.0,33603.82,273650256.0,22.0,7.0,6.0,0.0,4951.0,2.0,175.0,11.0,5.0,5.0,2.0,8219755453.0,8903679458.0,47691.0,19237.0,73.0,0.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,1,421240.0,0.008465482860127244,0.03607122031921674,147486.0,0.414889198625894,401987.0,92.0,516.0,-48.54763738,-27.58779555,21.97,141608.0,251870.0,674.84,492977.0,44996.24,1671095.26,11358504.37,2362517.38,3220043.76,477798.0,39048.21,104414446.84245399,49.0,5.0,101.0,3.0,26044.0,21.0,2954.0,45.0,42.0,8.0,3.0,8180434995.0,37930721998.0,226898.0,58757.0,408.0,5.0,2.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,0,357077.0,0.003119775286562842,0.01721083486670375,116845.0,0.44463015914035864,346587.0,49537.0,140720.0,-51.93988187,-23.422279999999997,560.09,41327.0,190712.0,487013.0,417010.0,88492.11,2954.38,9369541.09,1727043.03,1981.63,403063.0,39996.43,1077439047.0,129.0,5.0,6.0,0.0,24193.0,1.0,110.0,41.0,19.0,4.0,2.0,8173476254.0,17881483941.0,177541.0,68037.0,215.0,4.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,0,309011.0,0.0023526670571597775,0.0414800755261623,101157.0,0.41278995520093176,276572.0,604.0,5546.0,-49.05763088,-26.91610771,23.43,73616.0,137885.0,518619.0,352460.0,55390.47,4006040.74,7641214.33,1487287.82,2205433.98,343715.0,44791.08,1187983239.0,26.0,7.0,28.0,0.0,19369.0,3.0,118.0,35.0,22.0,6.0,3.0,7963976513.0,218056000000.0,173136.0,50949.0,348.0,3.0,1.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,0,515288.0,0.0017465960783096055,0.031885176037279216,160733.0,0.43495094399823286,467728.0,6290.0,98685.0,-48.84940914,-26.30451765,10.3,78931.0,207514.0,1127946.0,583144.0,83680.56,6855650.95,10871191.96,2600888.69,4805941.59,569645.0,44268.54,1204303174.0,38.0,8.0,24.0,0.0,20804.0,4.0,619.0,43.0,29.0,7.0,3.0,7783568978.0,19783309689.0,264216.0,74266.0,378.0,3.0,2.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,1,327801.0,0.0032519729958114833,0.3521255885901102,108502.0,0.4456859153571773,299922.0,0.0,0.0,-40.32220873,-20.32015379,0.0,61754.0,164506.0,97123.0,358267.0,14437.58,3225072.88,11635463.05,1744085.64,5108035.55,359555.0,60427.74,1273296503.0,30.0,16.0,55.0,0.0,17823.0,10.0,1974.0,44.0,50.0,8.0,3.0,7499281616.0,109377000000.0,125335.0,26711.0,343.0,10.0,1.0,19.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,435564.0,0.0016805796622310384,0.03536539705231628,146895.0,0.43914152447745697,385369.0,12600.0,248126.0,-51.17886021,-29.16689901,782.37,69197.0,158074.0,1652704.0,504069.0,252675.81,5452.69,9878071.01,2244771.18,3261700.57,479236.0,44007.35,1510464201.0,81.0,18.0,9.0,0.0,26040.0,9.0,1467.0,34.0,39.0,6.0,3.0,6687796552.0,61279986835.0,212428.0,40321.0,244.0,3.0,1.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,19648.0,0.0021885179153094464,0.1506738106835525,6159.0,0.42925855340775027,15749.0,161682.0,543854.0,-52.62635571,-18.79777312,819.45,2084.0,3679.0,3249542.0,24559.0,420599.24,118912.76,610764.83,153293.99,194899.22,23284.0,64356.21,104319135.0,65.0,7.0,3.0,0.0,1090.0,2.0,129.0,3.0,2.0,2.0,2.0,6667909568.0,929791967.0,7724.0,5316.0,4.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,0,603442.0,0.000644635275635438,0.003145316882569432,185037.0,0.44393882825265835,595593.0,3.0,14.0,-44.06634465,-19.94344591,975.5,57783.0,181176.0,195045.0,659070.0,2399.88,5485233.87,13855016.28,2477085.38,4667621.62,653800.0,40512.94,1306420340.0,35.0,7.0,10.0,0.0,15767.0,1.0,70.0,40.0,12.0,4.0,2.0,6591409456.0,17618116873.0,204137.0,54533.0,275.0,0.0,0.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,516247.0,0.002033910124417188,0.010952819076306398,170641.0,0.4851961157654227,499216.0,269.0,1233.0,-43.34881727,-21.76092431,695.25,58047.0,161794.0,1435749.0,564310.0,36576.11,2568259.59,7897885.61,2238044.31,1792187.11,559636.0,25968.58,1328644341.0,40.0,19.0,12.0,0.0,19442.0,3.0,516.0,36.0,21.0,5.0,2.0,5786482351.0,12108009989.0,179289.0,41334.0,34.0,0.0,0.0,15.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,0,343937.0,0.0014537546120365068,0.0071416874397277974,109918.0,0.5014551492643908,336374.0,4425.0,60396.0,-49.08300087,-22.3251225,510.09,62637.0,137033.0,667684.0,374272.0,35378.76,2407618.81,8212767.72,1324388.27,1160932.02,369368.0,35577.22,884996534.0,81.0,4.0,8.0,0.0,12359.0,0.0,0.0,35.0,21.0,6.0,2.0,5675309236.0,9228598568.0,175000.0,57136.0,36.0,4.0,1.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,387779.0,0.0055804981703496065,0.07359582396071226,116474.0,0.5076153456723385,351398.0,1675.0,61080.0,-46.19676008,-23.5227065,749.8,72976.0,120811.0,712541.0,440769.0,392067.78,3187061.11,7718188.2,1402439.43,1726537.72,429321.0,33602.58,1144736755.0,280.0,20.0,3.0,0.0,10716.0,3.0,1070.0,22.0,18.0,5.0,2.0,5623011397.0,9132553476.0,163174.0,33326.0,213.0,0.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,1,803739.0,0.0013101267948923718,0.3521255885901102,235720.0,0.47365534838955164,790062.0,0.0,0.0,-35.25225473,-5.7508985379999995,44.47,95478.0,144677.0,167401.0,877640.0,17.08,2932165.56,12122912.17,3849761.91,2923557.74,877662.0,24890.54,1709737904.0,57.0,16.0,44.0,0.0,21413.0,21.0,2218.0,34.0,44.0,8.0,3.0,5559090155.0,33211837066.0,229311.0,104941.0,85.0,6.0,3.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,40051.0,0.00042445881501086116,0.08953188910771095,13202.0,0.5082220367278798,36137.0,60534.0,363181.0,-48.81339199,-21.59470399,489.88,2167.0,6716.0,996747.0,42903.0,137164.72,222367.16,569027.23,148.89,100751.07,42547.0,27691.66,82626707.0,1620.0,2.0,2.0,0.0,1355.0,0.0,0.0,4.0,2.0,3.0,2.0,5334775970.0,61631529482.0,18218.0,6445.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,0,210638.0,0.0027630342103514088,0.004075545251842117,67721.0,0.4523013628182052,208976.0,1500.0,7800.0,-47.33036293,-22.7408835,550.37,54519.0,86865.0,133912.0,237112.0,10819.3,2446315.12,5466271.7,920894.56,1443614.7,231621.0,44417.02,541958027.0,22.0,1.0,5.0,0.0,10758.0,3.0,298.0,25.0,13.0,4.0,2.0,5292143124.0,8118622688.0,113213.0,33482.0,39.0,3.0,0.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,0,207610.0,0.0014353836520398825,0.014484638620791277,67865.0,0.4997606689303397,200527.0,5580.0,30574.0,-51.38676558,-22.1227435,478.62,11459.0,60478.0,560637.0,227072.0,35483.72,1142.64,4843335.91,750784.91,634163.55,223749.0,33101.42,606885706.0,160.0,4.0,5.0,0.0,9025.0,1.0,85.0,27.0,11.0,4.0,2.0,5253288244.0,5730930151.0,97098.0,43304.0,48.0,2.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,286205.0,0.0023829073566150136,0.04976872054459766,91664.0,0.4598793103448276,254019.0,177774.0,556156.0,-53.45972218,-24.9537975,769.53,23614.0,91809.0,2101074.0,324476.0,586679.02,1597644.99,6046288.96,1273098.08,1281788.39,316226.0,34106.93,689870900.0,89.0,6.0,6.0,0.0,14461.0,4.0,392.0,23.0,11.0,5.0,2.0,5106702715.0,10794983534.0,139731.0,43601.0,85.0,1.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,855048.0,0.0019191905015858758,0.0032833960332123856,269538.0,0.5159300712989107,820911.0,657.0,15795.0,-43.30988807,-22.78525325,11.0,67980.0,139693.0,467072.0,914383.0,13548.34,10649907.06,17891891.88,6404.26,4898138.63,886917.0,44939.65,1886978953.0,10.0,12.0,5.0,1.0,12101.0,0.0,0.0,36.0,15.0,4.0,2.0,4942795253.0,16048958279.0,181533.0,44758.0,45.0,4.0,0.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,386089.0,0.002110912250802276,0.3521255885901102,117397.0,0.45346193248544514,349014.0,0.0,0.0,-46.62338139,-23.689295,812.84,46772.0,116442.0,30732.0,420934.0,0.77,3547136.52,5907985.66,1541552.72,2232.3,415180.0,31865.08,104414446.84245399,3.0,0.0,4.0,0.0,8057.0,0.0,0.0,34.0,10.0,4.0,2.0,4927761295.0,4068737462.0,132174.0,49819.0,39.0,2.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,0,216745.0,0.002140764492837205,0.04296147579143389,68736.0,0.504001109796878,205991.0,12188.0,64167.0,-49.95164564,-22.214933,657.31,41622.0,72440.0,1170515.0,237130.0,66867.86,1211166.39,4444851.36,894631.39,735901.84,233639.0,31473.42,663334356.0,79.0,4.0,5.0,0.0,7954.0,2.0,258.0,23.0,14.0,4.0,2.0,4901105054.0,6481020273.0,96492.0,45128.0,11.0,2.0,0.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,138710.0,0.0004469757047076635,0.08337891351434135,45707.0,0.46726176401040437,124101.0,48158.0,255163.0,-46.51591568,-18.59257082,836.07,8102.0,47249.0,3190187.0,150833.0,282633.61,655988.3,2218404.47,610236.55,428.08,149856.0,27995.83,299040855.0,62.0,10.0,4.0,0.0,5205.0,1.0,106.0,7.0,4.0,5.0,2.0,4777103218.0,5215489765.0,50618.0,36075.0,8.0,1.0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,1,723515.0,0.001592226837038624,0.0035177291676425125,213490.0,0.4788329531772647,686597.0,240.0,1533.0,-34.87338481,-7.14938202,47.71,79139.0,136905.0,211286.0,800323.0,16828.21,3128044.96,9732570.33,3449.51,2389905.62,801718.0,23345.93,1661675143.0,21.0,7.0,43.0,0.0,17838.0,22.0,1589.0,42.0,41.0,6.0,3.0,4632405893.0,24327654383.0,210259.0,118951.0,18.0,3.0,4.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,796257.0,0.0022329474026601963,0.010580668028016417,248283.0,0.525155031978383,784555.0,508.0,7153.0,-43.45034533,-22.75983483,33.7,95517.0,174881.0,520807.0,818875.0,7996.21,1627216.4,8531274.63,4872770.84,1408580.57,797435.0,20625.93,1062229544.0,11.0,7.0,5.0,0.0,9120.0,0.0,0.0,34.0,9.0,4.0,2.0,4618359145.0,6191621231.0,173367.0,45592.0,13.0,3.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,276022.0,0.0009057249059857547,0.030484195572392566,84470.0,0.4729901787567237,262615.0,17452.0,122214.0,-47.40193952,-22.562194,579.5,34877.0,79640.0,580711.0,303682.0,92278.3,2721.23,5554349.5,1078960.48,1622247.51,298701.0,37057.35,743229652.0,1125.0,7.0,7.0,0.0,9848.0,1.0,128.0,18.0,12.0,4.0,2.0,4154654078.0,6747793037.0,129668.0,47473.0,15.0,3.0,1.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,463731.0,0.0006749602679139415,0.0968504157843811,142622.0,0.5347474037577289,410548.0,30694.0,111348.0,-41.33047649,-21.75189863,12.83,30114.0,56981.0,4031989.0,503424.0,186273.41,5167895.51,7440.67,3631678.54,856.86,487186.0,35475.94,104414446.84245399,48.0,31.0,9.0,0.0,9460.0,2.0,208.0,23.0,13.0,3.0,2.0,4040163110.0,5233119845.0,130781.0,52760.0,41.0,2.0,1.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,1,1014837.0,0.0006257162480280084,0.05203444432018643,277201.0,0.4517373268411105,942449.0,148.0,321.0,-44.29791856,-2.531885985,29.56,103185.0,132574.0,582974.0,1094667.0,21.97,5531.0,14332677.0,3297957.23,5139751.91,1082935.0,26154.25,2105900000.0,34.0,17.0,69.0,0.0,17701.0,10.0,1918.0,36.0,46.0,6.0,4.0,4012235089.0,67553866458.0,204389.0,119280.0,38.0,4.0,1.0,16.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,999728.0,0.0016294432085527263,0.0007667159409444714,326066.0,0.4849851651631832,990001.0,296.0,6552.0,-43.03233506,-22.82954731,26.37,98037.0,178915.0,248.16,1077687.0,54451.68,1906734.91,7679302.1,6098160.99,1192269.08,1044058.0,16216.45,104414446.84245399,12.0,9.0,10.0,0.0,11669.0,1.0,58.0,35.0,11.0,3.0,2.0,3964248175.0,4920749729.0,216771.0,55249.0,11.0,4.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,0,318640.0,0.0009195330153150891,0.016987264661992272,97838.0,0.5031075037429654,312230.0,15027.0,79068.0,-47.40233163,-20.536097,996.07,42780.0,114778.0,605679.0,350400.0,75988.14,2515604.13,5170814.73,1106084.0,820.53,344704.0,28108.23,626242857.0,80.0,2.0,5.0,0.0,14296.0,0.0,0.0,24.0,13.0,4.0,2.0,3920513166.0,9640590048.0,154263.0,67941.0,24.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,201619.0,0.002961030458438937,0.009144999592468823,61345.0,0.45632220114129995,198804.0,4736.0,38877.0,-47.21230894,-23.081646,631.63,48243.0,76759.0,311545.0,246908.0,29997.04,3266725.07,5110123.69,943145.55,2385708.17,235367.0,49861.28,817934047.0,350.0,4.0,4.0,0.0,8610.0,1.0,139.0,19.0,7.0,4.0,2.0,3882997878.0,2831374395.0,110807.0,47701.0,52.0,2.0,1.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,295917.0,0.003318498092370496,0.04742619188552084,96297.0,0.5336727754824478,268382.0,52.0,1793.0,-43.17733658,-22.51059861,829.43,52144.0,78603.0,791.14,305687.0,50267.53,3050355.61,6083.73,2070965.39,1435652.31,298158.0,42564.57,832125894.0,29.0,10.0,6.0,0.0,9884.0,8.0,601.0,27.0,9.0,3.0,2.0,3846186554.0,5964796341.0,107572.0,28010.0,7.0,2.0,0.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,0,278686.0,0.002450786907128453,0.02138393283083675,83848.0,0.4860858909374478,266797.0,1607.0,7302.0,-45.556608700000005,-23.0265555,586.08,53544.0,81808.0,625003.0,311854.0,22.97,4469812.58,6032.11,1175015.75,2435796.42,305174.0,46320.15,948453399.0,73.0,18.0,5.0,0.0,8027.0,2.0,201.0,24.0,14.0,5.0,2.0,3842609927.0,4821415283.0,129670.0,56694.0,37.0,3.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,1,932748.0,0.0006582699721682598,0.0007576723431381477,274525.0,0.4970349538799376,867156.0,7378.0,25356.0,-35.70162991,-9.660822152,11.02,68078.0,144466.0,509.32,1012382.0,164315.02,2922193.9,12006071.98,3278101.63,2935.43,1021709.0,20853.41,1795129013.0,37.0,7.0,66.0,0.0,16833.0,5.0,393.0,31.0,39.0,6.0,3.0,3773623387.0,53252715447.0,190816.0,80854.0,11.0,5.0,6.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,311611.0,0.0015114999149580728,0.021746692668528963,94865.0,0.5340880693210281,263969.0,93536.0,419792.0,-50.16144206,-25.092547,955.18,27713.0,80892.0,2054732.0,348043.0,271841.0,3945021.16,5759.21,1360.21,1638650.88,341130.0,38035.14,104414446.84245399,94.0,17.0,13.0,0.0,12336.0,5.0,669.0,18.0,13.0,3.0,2.0,3761419747.0,10765880910.0,128467.0,29593.0,101.0,2.0,0.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
1,0,83528.0,0.0,0.12402082649279984,21319.0,0.6006484912652197,72567.0,330267.0,775021.0,-46.03899267,-7.53116999,255.91,2099.0,4958.0,13141757.0,93826.0,391791.91,162118.81,1281167.87,283599.0,274447.34,93511.0,25591.91,104414446.84245399,91.0,4.0,4.0,0.0,1824.0,1.0,84.0,3.0,5.0,3.0,4.0,3700084149.0,3137437746.0,9520.0,33788.0,3.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3,0,221950.0,0.003234962829466096,0.03826384922901199,71791.0,0.4760044952550086,212769.0,41731.0,237812.0,-47.88923768,-22.0159985,849.66,50999.0,92628.0,1136907.0,249415.0,152285.41,3070118.55,4823243.35,931537.95,1085876.25,243765.0,41281.81,593529862.0,252.0,8.0,2.0,0.0,10539.0,4.0,514.0,22.0,12.0,5.0,2.0,3668748279.0,4853594254.0,117212.0,36276.0,12.0,2.0,0.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,183530.0,0.00045224214024955047,0.06848613198524389,58552.0,0.4371837823054834,168162.0,19278.0,77858.0,-52.61703111,-27.10683702,667.79,15885.0,47636.0,624846.0,216654.0,223220.4,1937686.37,4179369.59,931393.93,1046233.1,209553.0,39693.55,566358475.0,25.0,2.0,7.0,0.0,8847.0,1.0,75.0,11.0,13.0,4.0,3.0,3661504841.0,7757431854.0,96486.0,39023.0,36.0,1.0,1.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
2,0,206728.0,0.0028491544444874425,0.01973517249615597,66987.0,0.44278078755044903,198404.0,1036.0,5868.0,-41.77506429,-22.36870497,7.46,30995.0,43948.0,1215485.0,251631.0,51244.76,4735683.91,7232381.67,2784801.34,2776064.4,239471.0,73412.55,1681032334.0,12.0,57.0,9.0,0.0,5247.0,6.0,666.0,18.0,7.0,3.0,2.0,3586382092.0,3851508904.0,61954.0,27569.0,72.0,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
3,0,208662.0,0.0015144108654187155,0.02496875272505305,68806.0,0.478128470868609,200956.0,60955.0,414763.0,-48.17443994,-21.7903595,673.07,34605.0,84851.0,1003625.0,233744.0,108953.49,1578522.49,5206367.85,903404.88,1135679.42,228664.0,39065.74,639269199.0,103.0,5.0,3.0,0.0,8694.0,2.0,311.0,18.0,12.0,4.0,2.0,3385244676.0,8970525553.0,105398.0,43072.0,21.0,3.0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2,0,257803.0,0.0013925361613324903,0.00043858609326474004,84362.0,0.476968892820286,250457.0,71.0,458.0,-44.09352188,-22.5099676,377.26,26204.0,68739.0,182105.0,271998.0,5.62,2670126.68,4663577.0,1834320.45,1288195.08,263659.0,39679.43,104414446.84245399,3.0,5.0,8.0,0.0,6377.0,0.0,0.0,21.0,10.0,3.0,2.0,3364796415.0,11324737329.0,98997.0,18837.0,7.0,1.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
